,open,high,low,close,volume,timetoapproval,labels,open_sma_9,open_sma_25,ema_15,kst_13,kst_18,rsi_6,trix_12,trix_22,fi_21,fi_25,Company,Date
9279,22.059208263067596,22.222966653904905,21.577566153230666,21.616098403930664,14728600.0,21,2.0,22.768828024679735,22.55334232383929,22.378787469239263,3.271616343190172,2.944972633713458,20.814100704243927,0.05275083324899149,0.0211869349403874,-4206514.291459293,-4206514.291459293,GOLD,2020-12-14
9090,222.59369948081104,225.22238359833102,220.75072110237514,222.57431030273438,2904700.0,21,2.0,220.96303520612065,218.98662306655888,220.4185967575267,-25.652298650789575,-26.70723916519681,61.06707881895237,0.11934567990898362,0.03892361056117498,1688529.4008772625,1688529.4008772625,AMGN,2020-12-14
9549,37.58924572178115,37.70472624350104,36.771249209361216,37.25242233276367,65712800.0,21,2.0,39.61337474055329,38.34821068204203,38.655238459197946,66.31970300009903,65.58948658886554,35.9806158197063,0.5130355680023692,0.20899949833743953,-51752742.585805126,-51752742.585805126,PFE,2020-12-15
9442,37.589241872592716,37.70472238248726,36.771245443936714,37.252418518066406,65712800.0,20,2.0,39.61337429578137,38.17867684826876,38.588103044179505,67.27832936144246,66.14288214161898,35.98054695093025,0.5225409633232698,0.21416828173930996,-51735404.2498015,-51735404.2498015,PFE,2020-12-15
9172,222.13780626557593,224.33969169151052,220.18812816826886,223.61219787597656,2566600.0,20,2.0,221.38659659416126,219.18357207298823,220.87123716710397,-21.738244518893303,-23.373846029722543,56.416211898498645,0.1276985776328878,0.044347260186022204,2013639.019056051,2013639.019056051,AMGN,2020-12-15
9657,500.69000244140625,500.989990234375,486.82000732421875,491.7900085449219,1086300.0,21,0.0,493.90222507052954,502.6179992675781,494.67841241148005,-14.31311920190106,-14.129124419333111,47.820665052576516,-0.13608931662045531,-0.034222433668922324,972567.0153449532,972567.0153449532,REGN,2020-12-15
9199,20.790000915527344,21.059999465942383,20.469999313354492,21.049999237060547,1846700.0,20,2.0,20.18777804904514,19.76187515258789,20.225036142788746,-83.05006081520551,-87.21181812336549,79.40605921978612,0.2603960925727362,0.06252817744625855,336530.0808909706,336530.0808909706,BHC,2020-12-15
9064,86.58554778155768,86.75860380473104,86.10483742108258,86.4990234375,2136600.0,20,2.0,87.616405877972,86.76161027157448,87.42400389313427,-11.73086939460789,-13.113420476703878,30.745788075170594,0.20073319212378168,0.09167336613356704,-1131157.9254215155,-1131157.9254215155,NVS,2020-12-15
9469,100.61402282989543,100.62355988903505,97.63682233382768,98.11393737792969,12101000.0,20,2.0,101.742130455649,100.63489234809849,100.66370194987833,-6.406092698065876,-7.322913348869645,27.221972185759284,0.17261647093144464,0.07741354084293146,-9514135.943338376,-9514135.943338376,ABBV,2020-12-15
9334,7.610000133514404,8.0600004196167,7.539999961853027,7.760000228881836,592900.0,20,2.0,7.251555601755778,7.090250015258789,7.330292454295646,151.04638906905916,153.5483473743376,81.18281137710524,0.404997821583595,0.11555231133546896,56906.90368125463,56906.90368125463,AQST,2020-12-15
8983,100.61401500609286,100.62355206449087,97.63681474153387,98.11392974853516,12101000.0,20,2.0,101.74212961485539,100.63489186725495,100.66370137284147,-6.406105941287819,-7.322925070266651,27.22203388370565,0.1726161335188583,0.07741333975891838,-9514183.044580143,-9514183.044580143,ABBV,2020-12-15
9603,12.946336902510462,13.107337505939176,12.766394626589591,12.965277671813965,45500.0,21,2.0,12.391779567974469,12.234146391653262,12.423153450649002,-100.4474828004966,-103.33094082925534,84.77936470178554,0.1482594057437881,0.02411867487462469,6864.25487365451,6864.25487365451,NATR,2020-12-15
9307,57.95202836586942,58.19422173205763,57.41920369937085,57.5742073059082,8073900.0,20,2.0,58.29763444812006,58.0081662066388,58.090959311135016,-16.255407990557718,-17.224079476921155,22.884762709145832,0.06612941390821764,0.03161859463177393,-1693632.5068444083,-1693632.5068444083,GILD,2020-12-15
9630,149.22000122070312,153.47999572753906,148.10000610351562,152.5800018310547,460900.0,21,2.0,147.6000010172526,145.5720011393229,147.66551653055703,-53.452298051875545,-55.33786912635692,58.43291388256541,0.16432333692475237,0.05697397367985312,896783.5883058503,896783.5883058503,JAZZ,2020-12-15
9361,14.395000457763672,14.789999961853027,14.34000015258789,14.760000228881836,255900.0,20,2.0,14.478333367241753,14.614062547683716,14.603745804576434,-46.223081425153936,-47.47120465192866,55.48658250502161,-0.026601538067380144,-0.0008599894468157379,19666.284058840247,19666.284058840247,SCPL,2020-12-15
9415,500.69000244140625,500.989990234375,486.82000732421875,491.7900085449219,1086300.0,20,0.0,493.90222507052954,504.88312339782715,495.2317208628389,-16.118250024925693,-15.568371244601753,47.820665052576516,-0.27703662964922926,-0.1074952470976275,890985.6125907232,890985.6125907232,REGN,2020-12-15
9280,22.0014104907194,22.31929419189531,21.876182520284768,22.030309677124023,16036200.0,20,1.0,22.64788241302962,22.518846584269298,22.329396270233794,0.8640857056100808,0.2918015986688534,39.0145442308652,0.029477064734873458,0.018630889106453555,-590217.921245079,-590217.921245079,GOLD,2020-12-15
9226,13.3573797229176,13.794530146742686,13.2602347725374,13.658528327941895,78800.0,20,2.0,13.34766467275188,13.106017495838397,13.309854538159378,-2.377914256635876,-2.955835372249675,58.02010677966874,0.2194897593248828,0.08059404324432734,8643.640264149766,8643.640264149766,PKE,2020-12-15
9010,222.13780626557593,224.33969169151052,220.18812816826886,223.61219787597656,2566600.0,20,2.0,221.38659998905294,219.18357491953688,220.87123980327607,-21.738237766879177,-23.37383876934035,56.416211898498645,0.12769834779520767,0.044347128049408234,2013636.3701342933,2013636.3701342933,AMGN,2020-12-15
9145,38.78174121912242,38.85882942920096,37.79341961972748,38.7619743347168,3789100.0,20,2.0,38.15909693941125,38.03432132648179,38.16121133295404,-33.249703522516846,-34.42767921620656,59.963856267198715,0.08875085181414906,0.04118456857730192,815274.8426580622,815274.8426580622,CTVA,2020-12-15
9118,37.58923802340429,37.70471852147348,36.77124167851221,37.25241470336914,65712800.0,20,2.0,39.61337390614013,38.17867662294478,38.58810250557943,67.27833456354578,66.14288759596798,35.98054232774831,0.5225413682453164,0.2141685375643004,-51735476.393671155,-51735476.393671155,PFE,2020-12-15
9091,222.13780626557593,224.33969169151052,220.18812816826886,223.61219787597656,2566600.0,20,2.0,221.38659830028084,219.18357201649744,220.87123905483924,-21.73823971881184,-23.37384214107115,56.416257781495176,0.1276986336446693,0.04434725868416824,2013633.6824126414,2013633.6824126414,AMGN,2020-12-15
9388,4.440000057220459,4.679999828338623,4.349999904632568,4.630000114440918,1235700.0,20,2.0,4.237777762942844,4.167500019073486,4.244337094154899,-62.80172155723341,-66.1466004434301,73.21428993797049,0.17592164691516668,0.038423606461665066,235137.02973309215,235137.02973309215,AMRX,2020-12-15
9684,19.600000381469727,19.850000381469727,18.809999465942383,19.299999237060547,1138200.0,21,2.0,19.294333351982964,17.901666577657064,18.746060371053016,-28.87627654699525,-37.426352753647215,56.19939615278285,1.6329802553185107,0.733166733314405,167544.76597024087,167544.76597024087,GTHX,2020-12-15
9576,57.952024526138835,58.19421787628003,57.41919989494366,57.57420349121094,8073900.0,21,2.0,58.297633594854496,58.03918141668357,58.105005874104705,-19.224143113666447,-19.910799153988766,22.88486985723455,0.04081401119525886,0.018278818232293156,-1723398.087694304,-1723398.087694304,GILD,2020-12-15
9496,37.58923802340429,37.70471852147348,36.77124167851221,37.25241470336914,65712800.0,20,2.0,39.613373873583804,38.17867637147113,38.58810227294771,67.2783157148031,66.14286867642687,35.98050119805228,0.5225408888928029,0.21416825388666333,-51735488.850546926,-51735488.850546926,PFE,2020-12-15
9037,4.440000057220459,4.679999828338623,4.349999904632568,4.630000114440918,1235700.0,20,2.0,4.237777762942844,4.167500019073486,4.244337094154899,-62.80172155723341,-66.1466004434301,73.21428993797049,0.17592164691516668,0.038423606461665066,235137.02973309215,235137.02973309215,AMRX,2020-12-15
9522,222.13780626557593,224.33969169151052,220.18812816826886,223.61219787597656,2566600.0,21,2.0,221.38659830160034,219.43605509811903,220.97495923863866,-24.823358681225304,-26.008312037069608,56.416211898498645,0.1615623294865496,0.062219204827155615,2031073.165134895,2031073.165134895,AMGN,2020-12-15
9253,37.58924572178115,37.70472624350104,36.771249209361216,37.25242233276367,65712800.0,20,2.0,39.61337474055329,38.178677334943174,38.58810385202232,67.27834762057569,66.14290036236157,35.9806158197063,0.5225410431798707,0.21416830634736028,-51735318.67620656,-51735318.67620656,PFE,2020-12-15
9873,6.493317911718635,6.532375425259012,6.444495786992019,6.464024543762207,51200.0,21,2.0,6.517186614523249,6.531724696958164,6.500759746834434,-2.647260921268925,-2.4901829621985323,42.20428537165762,-0.0796920862345216,-0.027556825621324308,775.8337268778513,775.8337268778513,WNEB,2020-12-16
10224,36.74237421083341,37.0214554595139,36.318943250498855,36.41517639160156,56515300.0,21,2.0,39.31397864134284,38.47973096095356,38.39849718768729,63.050640660534704,62.52213862727311,21.115410010610162,0.46950977589922255,0.21982600482924047,-50209687.933446735,-50209687.933446735,PFE,2020-12-16
10035,85.93000030517578,87.29000091552734,85.5,86.2300033569336,924200.0,21,2.0,83.53555552164714,83.34733327229817,83.96466644190653,-54.16137444633049,-55.64602511110947,65.75020099575937,0.12879639745510174,0.056711636405724006,1177288.7982121352,1177288.7982121352,INCY,2020-12-16
9389,4.679999828338623,4.699999809265137,4.570000171661377,4.579999923706055,814600.0,19,0.0,4.305555502573649,4.197647066677318,4.291128954126559,-49.59757197711821,-54.06667543435874,67.3267285597835,0.24045833509336556,0.05647317288349224,143181.30136452155,143181.30136452155,AMRX,2020-12-16
9792,4.679999828338623,4.699999809265137,4.570000171661377,4.579999923706055,814600.0,21,0.0,4.305555502573649,4.203333346048991,4.298286854883881,-63.08884080396504,-65.76807547609765,67.3267285597835,0.359137685403016,0.11834160032736843,143576.5159238082,143576.5159238082,AMRX,2020-12-16
9227,13.658528522647314,13.697386318064739,13.289379002960313,13.357379913330078,79200.0,19,2.0,13.43833306943801,13.138518144474217,13.316479640804976,0.05679275801107192,-0.7877256809327708,53.05868774731847,0.22690892951956393,0.08882238806881997,-2187.891302985442,-2187.891302985442,PKE,2020-12-16
9711,38.841039647009495,38.841039647009495,38.168980631079435,38.62361145019531,3164700.0,21,2.0,38.28428532409078,38.17227507252037,38.23634286392554,-36.3000073210992,-37.1116052284262,70.68461654661343,0.014187308970187697,-0.003140924253027128,386610.72220265167,386610.72220265167,CTVA,2020-12-16
10008,491.79998779296875,494.4599914550781,485.1499938964844,486.57000732421875,862500.0,21,2.0,492.41333346896704,500.6306660970052,493.28407339494737,-17.457493037953576,-17.121628395589173,41.19763869287549,-0.1652974603505851,-0.05041059957666401,-847965.1387311151,-847965.1387311151,REGN,2020-12-16
9658,491.79998779296875,494.4599914550781,485.1499938964844,486.57000732421875,862500.0,20,2.0,492.41333346896704,501.94187355041504,493.52917461686775,-17.9230981447462,-17.520903400808688,41.19763869287549,-0.14721739840352266,-0.04094925820944675,-852372.3407221796,-852372.3407221796,REGN,2020-12-16
9254,36.74237421083341,37.0214554595139,36.318943250498855,36.41517639160156,56515300.0,19,2.0,39.31397818260047,38.09418891587789,38.285194776291355,64.32680313129181,63.01964067819404,21.11544152478382,0.47027926565341566,0.22062842611851272,-50262614.29699069,-50262614.29699069,PFE,2020-12-16
10062,4.440000057220459,4.559999942779541,4.320000171661377,4.440000057220459,345700.0,21,2.0,4.606666670905219,4.484000015258789,4.497063877961602,-119.59406273541657,-123.59621958827978,33.33333333333333,0.30769974937529976,0.13053695874312882,12563.172766850608,12563.172766850608,ACOR,2020-12-16
9038,4.679999828338623,4.699999809265137,4.570000171661377,4.579999923706055,814600.0,19,0.0,4.305555502573649,4.197647066677318,4.291128954126559,-49.59757197711821,-54.06667543435874,67.3267285597835,0.24045833509336556,0.05647317288349224,143181.30136452155,143181.30136452155,AMRX,2020-12-16
8984,97.80857999205854,100.5853929282791,97.23604341887624,99.85063171386719,9182100.0,19,1.0,101.47706494186689,100.46863822753753,100.55035834441976,-5.759458763208509,-6.84129047122214,46.1524546480054,0.1542903000831889,0.07903942943449882,-1027264.9910950148,-1027264.9910950148,ABBV,2020-12-16
9900,74.61998000467857,75.05684865978391,74.03439927654773,74.20170593261719,9487649.0,21,2.0,75.94454074818458,75.40157403403836,75.38944163959171,5.127103707678347,4.736886126744545,25.34970332170461,0.11856567904862368,0.050790144831534996,-4987750.4898748025,-4987750.4898748025,MRK,2020-12-16
9497,36.742378059806505,37.02145933772235,36.318947055115146,36.41518020629883,56515300.0,19,2.0,39.31397774329465,38.09418823549086,38.28519394911596,64.32679171265605,63.01963058904829,21.11537579806341,0.4702791259574389,0.2206283711890027,-50262512.157790564,-50262512.157790564,PFE,2020-12-16
9065,87.48928303652751,87.73925447044805,87.08548810600355,87.46044158935547,2159600.0,19,2.0,87.63563379876061,86.80441455186583,87.42908335808889,-10.160875699118199,-11.830188704467407,47.027030891426044,0.19098249296347905,0.09561269075071771,-62012.40336532029,-62012.40336532029,NVS,2020-12-16
9685,19.420000076293945,20.389999389648438,18.920000076293945,20.1200008392334,1521100.0,20,2.0,19.23544438680013,17.99656242132187,18.94079463711242,-6.540923324260783,-18.81657215741917,68.09151616735443,1.6177066329010195,0.7821931110769907,527464.656335202,527464.656335202,GTHX,2020-12-16
9362,13.3100004196167,14.369999885559082,13.180000305175781,14.260000228881836,518200.0,19,1.0,14.320555686950684,14.537353010738597,14.555827198678704,-47.84147283509327,-49.523142951543,34.96503683050392,-0.03347919099240502,-0.0032443736798751927,-73255.81062743983,-73255.81062743983,SCPL,2020-12-16
9927,87.48928303652751,87.73925447044805,87.08548810600355,87.46044158935547,2159600.0,21,2.0,87.63563379876061,87.16752938047738,87.53801922634855,-14.089835973121096,-14.742760280584735,47.027030891426044,0.10319945566064624,0.04692910354079849,-67079.87909273978,-67079.87909273978,NVS,2020-12-16
9092,223.08840531632725,224.33968814687915,221.26481611124757,221.5849151611328,2589100.0,19,2.0,221.81662844217377,219.41326809295805,220.97072648535237,-18.837807022869445,-20.84124995291446,56.84195824113226,0.13196017611558056,0.04921766649983045,-407190.1040588899,-407190.1040588899,AMGN,2020-12-16
9631,154.8699951171875,154.8699951171875,150.44000244140625,151.75,420300.0,20,0.0,148.80444505479602,146.15312576293945,148.24442726874,-46.466913353036965,-49.229310052019024,61.98533919827449,0.18258785923875337,0.06558687909589811,481572.4690064719,481572.4690064719,JAZZ,2020-12-16
9416,491.79998779296875,494.4599914550781,485.1499938964844,486.57000732421875,862500.0,19,2.0,492.41333346896704,504.11352718577666,494.0242660858066,-19.706538669379626,-18.94496200612657,41.19763869287549,-0.28265928588729,-0.1167256722499366,-906759.9425583329,-906759.9425583329,REGN,2020-12-16
9200,21.100000381469727,21.110000610351562,20.760000228881836,20.809999465942383,2564900.0,19,0.0,20.404444800482857,19.840588401345645,20.306580834353678,-72.35707910585461,-77.74997583707159,66.10005837305769,0.29485440204280605,0.07805926087594098,19161.582946987415,19161.582946987415,BHC,2020-12-16
10197,223.08842067864973,224.33970359536755,221.264831347994,221.58493041992188,2589100.0,21,2.0,221.816630150418,219.9236388095281,221.20212768980338,-25.41075276905813,-26.429135006397463,56.84199254593201,0.16727554353759055,0.06925013221356023,-368886.1448611559,-368886.1448611559,AMGN,2020-12-16
9281,22.165168705423337,22.290394837596008,21.828018882517142,22.222965240478516,17231400.0,19,2.0,22.52265528147452,22.49804200316071,22.314559638344562,-0.2023985270536124,-1.0448262721304982,30.733860959085277,0.010846069587868322,0.016002809942376302,713096.4106321462,713096.4106321462,GOLD,2020-12-16
9443,36.742378059806505,37.02145933772235,36.318947055115146,36.41518020629883,56515300.0,19,2.0,39.31397816549222,38.09418868424157,38.285194612836975,64.32680031485725,63.01963788216197,21.115460412736695,0.4702792103914288,0.22062840333454478,-50262527.62021374,-50262527.62021374,PFE,2020-12-16
10170,4.679999828338623,4.699999809265137,4.570000171661377,4.579999923706055,814600.0,21,0.0,4.305555502573649,4.203333346048991,4.298286854883881,-63.08884080396504,-65.76807547609765,67.3267285597835,0.359137685403016,0.11834160032736843,143576.5159238082,143576.5159238082,AMRX,2020-12-16
9119,36.74237421083341,37.0214554595139,36.318943250498855,36.41517639160156,56515300.0,19,2.0,39.313976914922456,38.09418824576176,38.28519361754445,64.32679496490789,63.01963397556089,21.115410010610162,0.47027953267310935,0.22062865321778327,-50262575.716126844,-50262575.716126844,PFE,2020-12-16
9954,13.3100004196167,14.369999885559082,13.180000305175781,14.260000228881836,518200.0,21,1.0,14.320555686950684,14.523666763305664,14.549581652776771,-54.1161580105709,-55.08469814002193,34.96503683050392,-0.036868941600153464,-0.007305891176994785,-73388.67541604793,-73388.67541604793,SCPL,2020-12-16
9146,38.84103581083773,38.84103581083773,38.168976861284214,38.62360763549805,3164700.0,19,2.0,38.28428403875898,38.0817751196792,38.22567001331786,-30.97521906244589,-32.55151812569515,70.68443534643929,0.09662058625728197,0.045060614108769145,397553.53076618223,397553.53076618223,CTVA,2020-12-16
9604,13.078925618941678,13.258866987801701,13.022101505876671,13.031572341918945,40700.0,20,2.0,12.539100299910748,12.286945093358787,12.509387176921758,-89.74599393282632,-94.041780472945,89.09658566884376,0.19254964481979522,0.037734182603037014,5475.567606860575,5475.567606860575,NATR,2020-12-16
9765,50.4138064241945,50.423540898464346,49.46003213952705,49.56708908081055,19333500.0,21,2.0,51.59575258964887,51.46295997166555,51.170155396105756,26.346143557674168,26.736542012259385,25.768683422290124,0.021035290157580367,0.023993961475337413,-29052197.272433788,-29052197.272433788,AZN,2020-12-16
9550,36.74237421083341,37.0214554595139,36.318943250498855,36.41517639160156,56515300.0,20,2.0,39.31397818260047,38.24784590259149,38.33774519601559,63.36174507834878,62.461709837896464,21.11544152478382,0.4612871927537115,0.2153033090810202,-50274230.23672307,-50274230.23672307,PFE,2020-12-16
10089,97.80857999205854,100.5853929282791,97.23604341887624,99.85063171386719,9182100.0,21,1.0,101.47706578266049,100.83476413060617,100.62863878433046,-8.205465503706154,-8.605604001950013,46.152395766699215,0.07451079510979834,0.03374343793527071,-1055115.1745244293,-1055115.1745244293,ABBV,2020-12-16
9173,223.08840531632725,224.33968814687915,221.26481611124757,221.5849151611328,2589100.0,19,2.0,221.81662842467588,219.41326814612583,220.97072486076996,-18.837809754679952,-20.841253152295792,56.84189914376128,0.13196010799009725,0.04921766333662302,-407186.5462966168,-407186.5462966168,AMGN,2020-12-16
9523,223.08842067864973,224.33970359536755,221.264831347994,221.58493041992188,2589100.0,20,2.0,221.81663015041804,219.6643279469022,221.06141297739626,-21.875507186339473,-23.4448957598314,56.84199254593201,0.1643790945258404,0.0677134055942615,-395550.613400467,-395550.613400467,AMGN,2020-12-16
9335,7.769999980926514,7.989999771118164,7.289999961853027,7.340000152587891,590600.0,19,0.0,7.358222272660997,7.130235307356891,7.331645720785549,157.44864750154477,161.2726475630279,61.77402862805488,0.4419380237623448,0.13619261413480177,-44746.079232231605,-44746.079232231605,AQST,2020-12-16
10116,57.457951380395606,57.61295497575239,56.85730921475801,57.09950256347656,8786400.0,21,2.0,58.183883352874055,58.06161585938032,57.967310900206925,-22.828326548779707,-23.584976582091052,24.79002330087532,0.0816246058687972,0.045220675992594384,-2509962.9527606424,-2509962.9527606424,GILD,2020-12-16
9470,97.80857999205854,100.5853929282791,97.23604341887624,99.85063171386719,9182100.0,19,1.0,101.4770657826605,100.46863868009613,100.55035884101689,-5.759446328440158,-6.841278781846959,46.152395766699215,0.15429061665634172,0.07903963476563626,-1027256.9415550111,-1027256.9415550111,ABBV,2020-12-16
9819,36.74237421083341,37.0214554595139,36.318943250498855,36.41517639160156,56515300.0,21,2.0,39.313977361028606,38.47973044707817,38.39849651745749,63.05064833653298,62.52214806081303,21.115457714455644,0.4695091552366816,0.21982569797925866,-50209655.50897694,-50209655.50897694,PFE,2020-12-16
9577,57.45795521904008,57.612958824752326,56.857313013274855,57.09950637817383,8786400.0,20,2.0,58.18388336041605,58.002854779330846,57.962492271151795,-20.106991567375843,-21.10709332193496,24.789999435016924,0.028801647073101445,0.017292239443552244,-2539224.9631259553,-2539224.9631259553,GILD,2020-12-16
9738,22.165168705423337,22.290394837596008,21.828018882517142,22.222965240478516,17231400.0,21,2.0,22.5226548578381,22.507380265020377,22.323565924519524,-0.31192306644944495,-0.8098888668325396,30.733888874053648,0.08228739287758573,0.05722776377742265,751722.6351661343,751722.6351661343,GOLD,2020-12-16
9981,57.45795521904008,57.612958824752326,56.857313013274855,57.09950637817383,8786400.0,21,2.0,58.18388378937147,58.06161535693075,57.967311161969334,-22.82832675717586,-23.584977515616306,24.789877677977486,0.08162492949052456,0.045220805070092046,-2509952.0561371036,-2509952.0561371036,GILD,2020-12-16
9011,223.08840531632725,224.33968814687915,221.26481611124757,221.5849151611328,2589100.0,19,2.0,221.81663013094587,219.41327082523043,220.97072712945607,-18.837806843976363,-20.84124980501667,56.84189914376128,0.13195987973465043,0.04921752589559175,-407188.3122444551,-407188.3122444551,AMGN,2020-12-16
9846,36.74237421083341,37.0214554595139,36.318943250498855,36.41517639160156,56515300.0,21,2.0,39.313977322607535,38.47973016977689,38.39849607178801,63.05061227121186,62.522111387830556,21.115410010610162,0.4695091099753166,0.21982568878877298,-50209654.72798999,-50209654.72798999,PFE,2020-12-16
10143,4.679999828338623,4.699999809265137,4.570000171661377,4.579999923706055,814600.0,21,0.0,4.305555502573649,4.203333346048991,4.298286854883881,-63.08884080396504,-65.76807547609765,67.3267285597835,0.359137685403016,0.11834160032736843,143576.5159238082,143576.5159238082,AMRX,2020-12-16
9308,57.45795521904008,57.612958824752326,56.857313013274855,57.09950637817383,8786400.0,19,2.0,58.18388378850313,57.975800854427106,57.95274940904474,-17.20220944861479,-18.464229587555035,24.789801100810422,0.05302161216129514,0.031081157543503483,-2519392.41504471,-2519392.41504471,GILD,2020-12-16
10198,222.24449557434525,224.43668630871363,221.96320449120094,224.30088806152344,2510400.0,20,2.0,222.17983636668953,220.06869235732913,221.64132781575935,-21.284578297242867,-22.83883709963657,61.976507527625174,0.171120147375687,0.07494529225211018,2026789.2579180836,2026789.2579180836,AMGN,2020-12-17
9524,222.24449557434525,224.43668630871363,221.96320449120094,224.30088806152344,2510400.0,19,2.0,222.17983636668953,219.8161025132224,221.51300025836164,-17.80017312713512,-19.887028526291772,61.976507527625174,0.16834801781824635,0.07335543498633586,2009012.9455585429,2009012.9455585429,AMGN,2020-12-17
